,index,Unnamed: 0,Title,Year_x,Publisher_x,Genre_x,Platform_x,Metascore,Avg_Userscore,No_Players,Rank,Name,Platform_y,Year_y,Genre_y,Publisher_y,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
2674,2741,3384,Battlefield 4,2013,EADICE,Action;Shooter;Shooter;First-Person;Modern;Modern;Arcade,PlayStation3,80,5.9,Up to 22 ,337,Battlefield 4,PS3,2013.0,Shooter,Electronic Arts,1.3,1.51,0.27,0.61,3.69
2675,2742,3384,Battlefield 4,2013,EADICE,Action;Shooter;Shooter;First-Person;Modern;Modern;Arcade,PlayStation3,80,5.9,Up to 22 ,366,Battlefield 4,X360,2013.0,Shooter,Electronic Arts,2.14,1.08,0.02,0.29,3.53
2676,2743,3384,Battlefield 4,2013,EADICE,Action;Shooter;Shooter;First-Person;Modern;Modern;Arcade,PlayStation3,80,5.9,Up to 22 ,387,Battlefield 4,PS4,2013.0,Shooter,Electronic Arts,1.34,1.54,0.17,0.38,3.43
2677,2744,3384,Battlefield 4,2013,EADICE,Action;Shooter;Shooter;First-Person;Modern;Modern;Arcade,PlayStation3,80,5.9,Up to 22 ,858,Battlefield 4,XOne,2013.0,Shooter,Electronic Arts,1.25,0.58,0.0,0.16,1.98
2678,2745,3384,Battlefield 4,2013,EADICE,Action;Shooter;Shooter;First-Person;Modern;Modern;Arcade,PlayStation3,80,5.9,Up to 22 ,1388,Battlefield 4,PC,2013.0,Shooter,Electronic Arts,0.38,0.86,0.0,0.16,1.4
2679,2746,4128,Battlefield 4,2013,EADICE,Action;Shooter;Shooter;First-Person;Modern;Modern;Arcade,Xbox360,79,5.7,not specified,337,Battlefield 4,PS3,2013.0,Shooter,Electronic Arts,1.3,1.51,0.27,0.61,3.69
2680,2747,4128,Battlefield 4,2013,EADICE,Action;Shooter;Shooter;First-Person;Modern;Modern;Arcade,Xbox360,79,5.7,not specified,366,Battlefield 4,X360,2013.0,Shooter,Electronic Arts,2.14,1.08,0.02,0.29,3.53
2681,2748,4128,Battlefield 4,2013,EADICE,Action;Shooter;Shooter;First-Person;Modern;Modern;Arcade,Xbox360,79,5.7,not specified,387,Battlefield 4,PS4,2013.0,Shooter,Electronic Arts,1.34,1.54,0.17,0.38,3.43
2682,2749,4128,Battlefield 4,2013,EADICE,Action;Shooter;Shooter;First-Person;Modern;Modern;Arcade,Xbox360,79,5.7,not specified,858,Battlefield 4,XOne,2013.0,Shooter,Electronic Arts,1.25,0.58,0.0,0.16,1.98
2683,2750,4128,Battlefield 4,2013,EADICE,Action;Shooter;Shooter;First-Person;Modern;Modern;Arcade,Xbox360,79,5.7,not specified,1388,Battlefield 4,PC,2013.0,Shooter,Electronic Arts,0.38,0.86,0.0,0.16,1.4
2684,2751,1384,Tom Clancy's Rainbow Six: Vegas,2006,UbisoftMontreal,Action;Shooter;Shooter;First-Person;Tactical;Modern;Modern,PC,85,7.7,16  Online,872,Tom Clancy's Rainbow Six: Vegas,X360,2006.0,Shooter,Ubisoft,1.09,0.65,0.02,0.2,1.96
2685,2752,1384,Tom Clancy's Rainbow Six: Vegas,2006,UbisoftMontreal,Action;Shooter;Shooter;First-Person;Tactical;Modern;Modern,PC,85,7.7,16  Online,1588,Tom Clancy's Rainbow Six: Vegas,PS3,2007.0,Shooter,Ubisoft,0.47,0.53,0.03,0.22,1.25
2686,2753,1384,Tom Clancy's Rainbow Six: Vegas,2006,UbisoftMontreal,Action;Shooter;Shooter;First-Person;Tactical;Modern;Modern,PC,85,7.7,16  Online,2769,Tom Clancy's Rainbow Six: Vegas,PSP,2007.0,Shooter,Ubisoft,0.42,0.19,0.0,0.14,0.74
2687,2754,1385,Super Street Fighter IV: 3D Edition,2011,Capcom,Action;Fighting;Fighting;3D;2D;3D,3DS,85,8.0,not specified,1652,Super Street Fighter IV: 3D Edition,3DS,2011.0,Fighting,Capcom,0.55,0.44,0.14,0.09,1.22
2688,2755,1391,BlazBlue: Chrono Phantasma Extend,2016,ArcSystemWorks,Action;Fighting;2D,PC,85,7.8,not specified,9263,BlazBlue: Chrono Phantasma Extend,PS4,2015.0,Action,PQube,0.07,0.03,0.02,0.02,0.14
2689,2756,1391,BlazBlue: Chrono Phantasma Extend,2016,ArcSystemWorks,Action;Fighting;2D,PC,85,7.8,not specified,11995,BlazBlue: Chrono Phantasma Extend,PSV,2015.0,Action,PQube,0.0,0.05,0.0,0.01,0.07
2690,2757,1391,BlazBlue: Chrono Phantasma Extend,2016,ArcSystemWorks,Action;Fighting;2D,PC,85,7.8,not specified,12521,BlazBlue: Chrono Phantasma Extend,XOne,2015.0,Action,PQube,0.05,0.01,0.0,0.01,0.06
2691,2758,1391,BlazBlue: Chrono Phantasma Extend,2016,ArcSystemWorks,Action;Fighting;2D,PC,85,7.8,not specified,13832,BlazBlue: Chrono Phantasma Extend,PS3,2015.0,Action,PQube,0.0,0.0,0.04,0.0,0.04
2692,2759,3392,BlazBlue: Chrono Phantasma Extend,2015,ArcSystemWorks,Action;Fighting;2D,PlayStation4,80,7.5,Up to 64 ,9263,BlazBlue: Chrono Phantasma Extend,PS4,2015.0,Action,PQube,0.07,0.03,0.02,0.02,0.14
2693,2760,3392,BlazBlue: Chrono Phantasma Extend,2015,ArcSystemWorks,Action;Fighting;2D,PlayStation4,80,7.5,Up to 64 ,11995,BlazBlue: Chrono Phantasma Extend,PSV,2015.0,Action,PQube,0.0,0.05,0.0,0.01,0.07
2694,2761,3392,BlazBlue: Chrono Phantasma Extend,2015,ArcSystemWorks,Action;Fighting;2D,PlayStation4,80,7.5,Up to 64 ,12521,BlazBlue: Chrono Phantasma Extend,XOne,2015.0,Action,PQube,0.05,0.01,0.0,0.01,0.06
2695,2762,3392,BlazBlue: Chrono Phantasma Extend,2015,ArcSystemWorks,Action;Fighting;2D,PlayStation4,80,7.5,Up to 64 ,13832,BlazBlue: Chrono Phantasma Extend,PS3,2015.0,Action,PQube,0.0,0.0,0.04,0.0,0.04
2696,2763,1392,SWAT 4,2005,IrrationalGames,Action;Shooter;Shooter;First-Person;Modern;Arcade,PC,85,8.6,16  Online,14844,SWAT 4,PC,2005.0,Shooter,Vivendi Games,0.0,0.02,0.0,0.0,0.03
2697,2764,1396,Rollcage Stage II,2000,AttentionToDetail,Driving;Racing;Futuristic,PlayStation,85,8.9,not specified,11189,Rollcage Stage II,PS,2000.0,Racing,Sony Computer Entertainment,0.05,0.03,0.0,0.01,0.09
2698,2765,1398,F-Zero X,1998,Nintendo,Driving;Racing;Futuristic,Nintendo64,85,8.7,1-4 ,1862,F-Zero X,N64,1998.0,Racing,Nintendo,0.45,0.33,0.29,0.03,1.1
2699,2766,1404,Far Cry Instincts,2005,UbisoftMontreal,Action;Shooter;First-Person;Modern,Xbox,85,5.7,1-16 ,3511,Far Cry Instincts,XB,2005.0,Shooter,Ubisoft,0.32,0.24,0.0,0.02,0.57
2700,2767,1405,"Warhammer 40,000: Dawn of War II",2009,Relic,Strategy;Real-Time;Sci-Fi;Sci-Fi;General,PC,85,8.1,Online Multiplayer,4182,"Warhammer 40,000: Dawn of War II",PC,2009.0,Strategy,THQ,0.0,0.45,0.0,0.02,0.47
2701,2768,1410,Tekken Tag Tournament,2000,Namco,Action;Fighting;3D,PlayStation2,85,8.4,1-4 ,295,Tekken Tag Tournament,PS2,2000.0,Fighting,Namco Bandai Games,1.68,1.51,0.51,0.35,4.05
2702,2769,1411,Onimusha 3: Demon Siege,2004,Capcom,Action Adventure;Fantasy,PlayStation2,85,8.6,1 Player,1317,Onimusha 3: Demon Siege,PS2,2004.0,Action,Capcom,0.37,0.47,0.54,0.07,1.45
2703,2770,1412,Red Faction: Guerrilla,2009,VolitionInc.,Action;Shooter;Shooter;Third-Person;Sci-Fi;Sci-Fi;Arcade,PlayStation3,85,8.0,Up to 16 ,2383,Red Faction: Guerrilla,X360,2009.0,Shooter,THQ,0.48,0.29,0.01,0.09,0.87
2704,2771,1412,Red Faction: Guerrilla,2009,VolitionInc.,Action;Shooter;Shooter;Third-Person;Sci-Fi;Sci-Fi;Arcade,PlayStation3,85,8.0,Up to 16 ,2747,Red Faction: Guerrilla,PS3,2009.0,Shooter,THQ,0.33,0.28,0.02,0.12,0.75
2705,2772,1412,Red Faction: Guerrilla,2009,VolitionInc.,Action;Shooter;Shooter;Third-Person;Sci-Fi;Sci-Fi;Arcade,PlayStation3,85,8.0,Up to 16 ,14207,Red Faction: Guerrilla,PC,2009.0,Shooter,THQ,0.0,0.03,0.0,0.01,0.03
2706,2773,1592,Red Faction: Guerrilla,2009,VolitionInc.,Action;Shooter;Shooter;Third-Person;Sci-Fi;Sci-Fi;Arcade,Xbox360,85,8.0,Up to 16 ,2383,Red Faction: Guerrilla,X360,2009.0,Shooter,THQ,0.48,0.29,0.01,0.09,0.87
2707,2774,1592,Red Faction: Guerrilla,2009,VolitionInc.,Action;Shooter;Shooter;Third-Person;Sci-Fi;Sci-Fi;Arcade,Xbox360,85,8.0,Up to 16 ,2747,Red Faction: Guerrilla,PS3,2009.0,Shooter,THQ,0.33,0.28,0.02,0.12,0.75
2708,2775,1592,Red Faction: Guerrilla,2009,VolitionInc.,Action;Shooter;Shooter;Third-Person;Sci-Fi;Sci-Fi;Arcade,Xbox360,85,8.0,Up to 16 ,14207,Red Faction: Guerrilla,PC,2009.0,Shooter,THQ,0.0,0.03,0.0,0.01,0.03
2709,2776,2414,Red Faction: Guerrilla,2009,"VolitionInc.,ReactorZero",Action;Shooter;Shooter;Third-Person;Sci-Fi;Sci-Fi;Arcade,PC,82,7.6,not specified,2383,Red Faction: Guerrilla,X360,2009.0,Shooter,THQ,0.48,0.29,0.01,0.09,0.87
2710,2777,2414,Red Faction: Guerrilla,2009,"VolitionInc.,ReactorZero",Action;Shooter;Shooter;Third-Person;Sci-Fi;Sci-Fi;Arcade,PC,82,7.6,not specified,2747,Red Faction: Guerrilla,PS3,2009.0,Shooter,THQ,0.33,0.28,0.02,0.12,0.75
2711,2778,2414,Red Faction: Guerrilla,2009,"VolitionInc.,ReactorZero",Action;Shooter;Shooter;Third-Person;Sci-Fi;Sci-Fi;Arcade,PC,82,7.6,not specified,14207,Red Faction: Guerrilla,PC,2009.0,Shooter,THQ,0.0,0.03,0.0,0.01,0.03
2712,2779,1413,Final Fantasy X-2,2003,SquareSoft,Role-Playing;Console-style RPG,PlayStation2,85,6.6,1 Player,175,Final Fantasy X-2,PS2,2003.0,Role-Playing,Electronic Arts,1.92,1.08,2.11,0.17,5.29
2713,2780,1416,Command & Conquer 3: Tiberium Wars,2007,EALA,Strategy;Real-Time;Sci-Fi;Sci-Fi;General,PC,85,8.0,No Online Multiplayer,4532,Command & Conquer 3: Tiberium Wars,X360,2007.0,Strategy,Electronic Arts,0.35,0.05,0.0,0.03,0.43
2714,2781,1416,Command & Conquer 3: Tiberium Wars,2007,EALA,Strategy;Real-Time;Sci-Fi;Sci-Fi;General,PC,85,8.0,No Online Multiplayer,12068,Command & Conquer 3: Tiberium Wars,PC,2007.0,Strategy,Electronic Arts,0.0,0.06,0.0,0.01,0.07
2715,2782,2712,Command & Conquer 3: Tiberium Wars,2007,EALA,Strategy;Real-Time;Sci-Fi;Sci-Fi;General,Xbox360,82,7.2,4  Online,4532,Command & Conquer 3: Tiberium Wars,X360,2007.0,Strategy,Electronic Arts,0.35,0.05,0.0,0.03,0.43
2716,2783,2712,Command & Conquer 3: Tiberium Wars,2007,EALA,Strategy;Real-Time;Sci-Fi;Sci-Fi;General,Xbox360,82,7.2,4  Online,12068,Command & Conquer 3: Tiberium Wars,PC,2007.0,Strategy,Electronic Arts,0.0,0.06,0.0,0.01,0.07
2717,2784,1417,Madden NFL 10,2009,EATiburon,Sports;Traditional;Team;Football;Sim;Sim,Xbox360,85,6.1,2 ,517,Madden NFL 10,X360,2009.0,Sports,Electronic Arts,2.52,0.09,0.0,0.22,2.83
2718,2785,1417,Madden NFL 10,2009,EATiburon,Sports;Traditional;Team;Football;Sim;Sim,Xbox360,85,6.1,2 ,670,Madden NFL 10,PS3,2009.0,Sports,Electronic Arts,2.03,0.13,0.0,0.21,2.37
2719,2786,1417,Madden NFL 10,2009,EATiburon,Sports;Traditional;Team;Football;Sim;Sim,Xbox360,85,6.1,2 ,2126,Madden NFL 10,PS2,2009.0,Sports,Electronic Arts,0.88,0.0,0.0,0.1,0.98
2720,2787,1417,Madden NFL 10,2009,EATiburon,Sports;Traditional;Team;Football;Sim;Sim,Xbox360,85,6.1,2 ,2803,Madden NFL 10,Wii,2009.0,Sports,Electronic Arts,0.63,0.04,0.0,0.06,0.73
2721,2788,1417,Madden NFL 10,2009,EATiburon,Sports;Traditional;Team;Football;Sim;Sim,Xbox360,85,6.1,2 ,3090,Madden NFL 10,PSP,2009.0,Sports,Electronic Arts,0.5,0.08,0.0,0.08,0.66
2722,2789,1460,Madden NFL 10,2009,EATiburon,Sports;Traditional;Team;Football;Sim;Sim,PlayStation3,85,6.8,2 ,517,Madden NFL 10,X360,2009.0,Sports,Electronic Arts,2.52,0.09,0.0,0.22,2.83
2723,2790,1460,Madden NFL 10,2009,EATiburon,Sports;Traditional;Team;Football;Sim;Sim,PlayStation3,85,6.8,2 ,670,Madden NFL 10,PS3,2009.0,Sports,Electronic Arts,2.03,0.13,0.0,0.21,2.37
2724,2791,1460,Madden NFL 10,2009,EATiburon,Sports;Traditional;Team;Football;Sim;Sim,PlayStation3,85,6.8,2 ,2126,Madden NFL 10,PS2,2009.0,Sports,Electronic Arts,0.88,0.0,0.0,0.1,0.98
2725,2792,1460,Madden NFL 10,2009,EATiburon,Sports;Traditional;Team;Football;Sim;Sim,PlayStation3,85,6.8,2 ,2803,Madden NFL 10,Wii,2009.0,Sports,Electronic Arts,0.63,0.04,0.0,0.06,0.73
2726,2793,1460,Madden NFL 10,2009,EATiburon,Sports;Traditional;Team;Football;Sim;Sim,PlayStation3,85,6.8,2 ,3090,Madden NFL 10,PSP,2009.0,Sports,Electronic Arts,0.5,0.08,0.0,0.08,0.66
2727,2794,1419,Assassin's Creed III,2012,UbisoftQuebec,Action Adventure;Historic;Historic;Open-World,WiiU,85,7.2,not specified,129,Assassin's Creed III,PS3,2012.0,Action,Ubisoft,2.64,2.56,0.16,1.14,6.5
2728,2795,1419,Assassin's Creed III,2012,UbisoftQuebec,Action Adventure;Historic;Historic;Open-World,WiiU,85,7.2,not specified,173,Assassin's Creed III,X360,2012.0,Action,Ubisoft,3.13,1.71,0.03,0.44,5.3
2729,2796,1419,Assassin's Creed III,2012,UbisoftQuebec,Action Adventure;Historic;Historic;Open-World,WiiU,85,7.2,not specified,2204,Assassin's Creed III,PC,2012.0,Action,Ubisoft,0.28,0.53,0.0,0.13,0.94
2730,2797,1419,Assassin's Creed III,2012,UbisoftQuebec,Action Adventure;Historic;Historic;Open-World,WiiU,85,7.2,not specified,5201,Assassin's Creed III,WiiU,2012.0,Action,Ubisoft,0.19,0.13,0.0,0.03,0.36
2731,2798,1471,Assassin's Creed III,2012,Ubisoft,Action Adventure;Historic;Historic;Open-World,PlayStation3,85,6.9,Up to 8 ,129,Assassin's Creed III,PS3,2012.0,Action,Ubisoft,2.64,2.56,0.16,1.14,6.5
2732,2799,1471,Assassin's Creed III,2012,Ubisoft,Action Adventure;Historic;Historic;Open-World,PlayStation3,85,6.9,Up to 8 ,173,Assassin's Creed III,X360,2012.0,Action,Ubisoft,3.13,1.71,0.03,0.44,5.3
2733,2800,1471,Assassin's Creed III,2012,Ubisoft,Action Adventure;Historic;Historic;Open-World,PlayStation3,85,6.9,Up to 8 ,2204,Assassin's Creed III,PC,2012.0,Action,Ubisoft,0.28,0.53,0.0,0.13,0.94
2734,2801,1471,Assassin's Creed III,2012,Ubisoft,Action Adventure;Historic;Historic;Open-World,PlayStation3,85,6.9,Up to 8 ,5201,Assassin's Creed III,WiiU,2012.0,Action,Ubisoft,0.19,0.13,0.0,0.03,0.36
2735,2802,1747,Assassin's Creed III,2012,Ubisoft,Action Adventure;Historic;Historic;Open-World,Xbox360,84,6.8,Up to 8 ,129,Assassin's Creed III,PS3,2012.0,Action,Ubisoft,2.64,2.56,0.16,1.14,6.5
2736,2803,1747,Assassin's Creed III,2012,Ubisoft,Action Adventure;Historic;Historic;Open-World,Xbox360,84,6.8,Up to 8 ,173,Assassin's Creed III,X360,2012.0,Action,Ubisoft,3.13,1.71,0.03,0.44,5.3
2737,2804,1747,Assassin's Creed III,2012,Ubisoft,Action Adventure;Historic;Historic;Open-World,Xbox360,84,6.8,Up to 8 ,2204,Assassin's Creed III,PC,2012.0,Action,Ubisoft,0.28,0.53,0.0,0.13,0.94
2738,2805,1747,Assassin's Creed III,2012,Ubisoft,Action Adventure;Historic;Historic;Open-World,Xbox360,84,6.8,Up to 8 ,5201,Assassin's Creed III,WiiU,2012.0,Action,Ubisoft,0.19,0.13,0.0,0.03,0.36
2739,2806,3426,Assassin's Creed III,2012,Ubisoft,Action Adventure;Historic;Historic;Open-World,PC,80,6.3,not specified,129,Assassin's Creed III,PS3,2012.0,Action,Ubisoft,2.64,2.56,0.16,1.14,6.5
2740,2807,3426,Assassin's Creed III,2012,Ubisoft,Action Adventure;Historic;Historic;Open-World,PC,80,6.3,not specified,173,Assassin's Creed III,X360,2012.0,Action,Ubisoft,3.13,1.71,0.03,0.44,5.3
2741,2808,3426,Assassin's Creed III,2012,Ubisoft,Action Adventure;Historic;Historic;Open-World,PC,80,6.3,not specified,2204,Assassin's Creed III,PC,2012.0,Action,Ubisoft,0.28,0.53,0.0,0.13,0.94
2742,2809,3426,Assassin's Creed III,2012,Ubisoft,Action Adventure;Historic;Historic;Open-World,PC,80,6.3,not specified,5201,Assassin's Creed III,WiiU,2012.0,Action,Ubisoft,0.19,0.13,0.0,0.03,0.36
2743,2810,1420,Astro Boy: Omega Factor,2004,Hitmaker,Action;Shooter;Scrolling,GameBoyAdvance,85,8.8,1 Player,11032,Astro Boy: Omega Factor,GBA,2003.0,Action,THQ,0.06,0.02,0.0,0.0,0.09
2744,2811,1422,Life is Strange,2015,DONTNODEntertainment,Sci-Fi;Action Adventure;General,PlayStation4,85,8.6,No Online Multiplayer,5098,Life is Strange,PS4,2016.0,Adventure,Square Enix,0.14,0.15,0.03,0.06,0.37
2745,2812,1422,Life is Strange,2015,DONTNODEntertainment,Sci-Fi;Action Adventure;General,PlayStation4,85,8.6,No Online Multiplayer,10049,Life is Strange,XOne,2016.0,Adventure,Square Enix,0.08,0.02,0.0,0.01,0.11
2746,2813,1422,Life is Strange,2015,DONTNODEntertainment,Sci-Fi;Action Adventure;General,PlayStation4,85,8.6,No Online Multiplayer,13564,Life is Strange,PC,2016.0,Adventure,Square Enix,0.01,0.03,0.0,0.0,0.04
2747,2814,2088,Life is Strange,2015,DONTNODEntertainment,Action Adventure;Sci-Fi;General,PC,83,8.7,No Online Multiplayer,5098,Life is Strange,PS4,2016.0,Adventure,Square Enix,0.14,0.15,0.03,0.06,0.37
2748,2815,2088,Life is Strange,2015,DONTNODEntertainment,Action Adventure;Sci-Fi;General,PC,83,8.7,No Online Multiplayer,10049,Life is Strange,XOne,2016.0,Adventure,Square Enix,0.08,0.02,0.0,0.01,0.11
2749,2816,2088,Life is Strange,2015,DONTNODEntertainment,Action Adventure;Sci-Fi;General,PC,83,8.7,No Online Multiplayer,13564,Life is Strange,PC,2016.0,Adventure,Square Enix,0.01,0.03,0.0,0.0,0.04
2750,2817,1429,World Series Baseball,2002,Blueshift,Sports;Traditional;Baseball;Sim,Xbox,85,8.8,1-2 ,6992,World Series Baseball,XB,2002.0,Sports,Sega,0.17,0.05,0.0,0.01,0.23
2751,2818,1429,World Series Baseball,2002,Blueshift,Sports;Traditional;Baseball;Sim,Xbox,85,8.8,1-2 ,13718,World Series Baseball,SAT,1994.0,Sports,Sega,0.0,0.0,0.04,0.0,0.04
2752,2819,1433,Rumble Racing,2001,ElectronicArts,Driving;Racing;Arcade,PlayStation2,85,8.4,1-2 ,7434,Rumble Racing,PS2,2001.0,Racing,Electronic Arts,0.1,0.08,0.0,0.03,0.21
2753,2820,1434,Metal Slug X,2001,ProSoft,Action;Shooter;Scrolling,PlayStation,85,8.7,1-2 ,10980,Metal Slug X,PS,2001.0,Shooter,Virgin Interactive,0.05,0.03,0.0,0.01,0.09
2754,2821,1436,Giants: Citizen Kabuto,2000,PlanetMoonStudios,Action;Shooter;Shooter;Third-Person;Sci-Fi;Sci-Fi;Arcade,PC,85,8.9,1-10 ,12415,Giants: Citizen Kabuto,PS2,2001.0,Shooter,Interplay,0.03,0.02,0.0,0.01,0.06
2755,2822,4016,Giants: Citizen Kabuto,2001,DigitalMayhem,Action;Shooter;Third-Person;Sci-Fi,PlayStation2,79,6.9,1 Player,12415,Giants: Citizen Kabuto,PS2,2001.0,Shooter,Interplay,0.03,0.02,0.0,0.01,0.06
2756,2823,1439,Dead or Alive 4,2005,TeamNinja,Action;Fighting;Fighting;3D;3D,Xbox360,85,8.2,16  Online,4195,Dead or Alive 4,X360,2005.0,Fighting,Tecmo Koei,0.3,0.03,0.1,0.03,0.47
2757,2824,1441,Pure,2008,BlackRockStudio,Driving;Racing;Arcade;Arcade;Automobile,Xbox360,85,7.6,Up to 16 ,622,Pure,X360,2008.0,Racing,Disney Interactive Studios,1.38,0.85,0.0,0.25,2.48
2758,2825,1441,Pure,2008,BlackRockStudio,Driving;Racing;Arcade;Arcade;Automobile,Xbox360,85,7.6,Up to 16 ,2318,Pure,PS3,2008.0,Racing,Disney Interactive Studios,0.42,0.33,0.0,0.14,0.9
2759,2826,2080,Pure,2008,BlackRockStudio,Driving;Racing;Arcade;Arcade;Automobile,PlayStation3,83,7.5,Up to 16 ,622,Pure,X360,2008.0,Racing,Disney Interactive Studios,1.38,0.85,0.0,0.25,2.48
2760,2827,2080,Pure,2008,BlackRockStudio,Driving;Racing;Arcade;Arcade;Automobile,PlayStation3,83,7.5,Up to 16 ,2318,Pure,PS3,2008.0,Racing,Disney Interactive Studios,0.42,0.33,0.0,0.14,0.9
2761,2828,3470,Pure,2008,BlackRockStudio,Driving;Racing;Arcade;Arcade;Automobile,PC,80,6.9,not specified,622,Pure,X360,2008.0,Racing,Disney Interactive Studios,1.38,0.85,0.0,0.25,2.48
2762,2829,3470,Pure,2008,BlackRockStudio,Driving;Racing;Arcade;Arcade;Automobile,PC,80,6.9,not specified,2318,Pure,PS3,2008.0,Racing,Disney Interactive Studios,0.42,0.33,0.0,0.14,0.9
2763,2830,1442,LocoRoco 2,2009,SCEJapanStudio,Action;Platformer;Platformer;2D;2D,PSP,85,8.5,1-4 ,5186,LocoRoco 2,PSP,2008.0,Platform,Sony Computer Entertainment,0.21,0.09,0.01,0.05,0.36
2764,2831,1444,The Lord of the Rings Online: Mines of Moria,2008,TurbineInc.,Role-Playing;Massively Multiplayer Online;Massively Multiplayer;Fantasy;Fantasy,PC,85,8.2,Massively Multiplayer,15310,The Lord of the Rings Online: Mines of Moria,PC,2008.0,Role-Playing,Codemasters Online,0.0,0.02,0.0,0.0,0.02
2765,2832,1445,SoulCalibur IV,2008,Namco,Action;Fighting;Fighting;3D;3D,PlayStation3,85,7.8,4  Online,1167,SoulCalibur IV,X360,2008.0,Fighting,Ubisoft,0.92,0.44,0.07,0.15,1.59
2766,2833,1445,SoulCalibur IV,2008,Namco,Action;Fighting;Fighting;3D;3D,PlayStation3,85,7.8,4  Online,1289,SoulCalibur IV,PS3,2008.0,Fighting,Ubisoft,0.72,0.41,0.14,0.2,1.47
2767,2834,1450,SoulCalibur IV,2008,Namco,Action;Fighting;Fighting;3D;3D,Xbox360,85,7.9,4  Online,1167,SoulCalibur IV,X360,2008.0,Fighting,Ubisoft,0.92,0.44,0.07,0.15,1.59
2768,2835,1450,SoulCalibur IV,2008,Namco,Action;Fighting;Fighting;3D;3D,Xbox360,85,7.9,4  Online,1289,SoulCalibur IV,PS3,2008.0,Fighting,Ubisoft,0.72,0.41,0.14,0.2,1.47
2769,2836,1446,Kingdom Hearts,2002,SquareSoft,Role-Playing;Action RPG,PlayStation2,85,8.8,1 Player,132,Kingdom Hearts,PS2,2002.0,Role-Playing,Sony Computer Entertainment,3.64,1.2,1.49,0.07,6.4
2770,2837,1446,Kingdom Hearts,2002,SquareSoft,Role-Playing;Action RPG,PlayStation2,85,8.8,1 Player,1006,Kingdom Hearts,PS3,2013.0,Role-Playing,Square Enix,0.9,0.37,0.25,0.24,1.75
2771,2838,1451,Project Gotham Racing,2001,BizarreCreations,Driving;Racing;GT / Street,Xbox,85,8.2,1-4 ,776,Project Gotham Racing,XB,2001.0,Racing,Microsoft Game Studios,1.37,0.61,0.05,0.09,2.12
2772,2839,1452,Fable,2004,BigBlueBox,Role-Playing;Action RPG,Xbox,85,8.4,1 Player,569,Fable,XB,2004.0,Role-Playing,Microsoft Game Studios,1.99,0.58,0.0,0.09,2.66
2773,2840,1452,Fable,2004,BigBlueBox,Role-Playing;Action RPG,Xbox,85,8.4,1 Player,4137,Fable,X360,2014.0,Role-Playing,Microsoft Game Studios,0.25,0.19,0.01,0.04,0.48
2774,2841,1453,Forza Horizon,2012,"PLAYGROUND,PlaygroundGames",Driving;Racing;Simulation;GT / Street;GT / Street;Automobile,Xbox360,85,8.4,Up to 8 ,845,Forza Horizon,X360,2012.0,Racing,Microsoft Game Studios,0.82,0.98,0.04,0.18,2.02
2775,2842,1458,Shadow Hearts: Covenant,2004,Nautilus,Role-Playing;Console-style RPG,PlayStation2,85,9.0,1 Player,6916,Shadow Hearts: Covenant,PS2,2004.0,Role-Playing,Midway Games,0.12,0.09,0.0,0.03,0.24
2776,2843,1461,Syphon Filter: Logan's Shadow,2007,SonyBend,Action;Shooter;Shooter;Third-Person;Modern;Modern;Arcade,PSP,85,8.8,8  Online,4241,Syphon Filter: Logan's Shadow,PSP,2007.0,Shooter,Sony Computer Entertainment,0.25,0.12,0.0,0.09,0.46
2777,2844,1461,Syphon Filter: Logan's Shadow,2007,SonyBend,Action;Shooter;Shooter;Third-Person;Modern;Modern;Arcade,PSP,85,8.8,8  Online,12647,Syphon Filter: Logan's Shadow,PS2,2010.0,Shooter,Sony Computer Entertainment,0.03,0.02,0.0,0.01,0.06
2778,2845,1462,Football Manager 2011,2010,SportsInteractive,Sports;Traditional;Team;Soccer;Management;Management,PC,85,8.3,not specified,1573,Football Manager 2011,PC,2010.0,Sports,Sega,0.0,1.01,0.0,0.25,1.26
2779,2846,1464,NBA Live 2005,2004,EACanada,Sports;Traditional;Basketball;Sim,Xbox,85,7.6,2  Online,592,NBA Live 2005,PS2,2004.0,Sports,Electronic Arts,2.03,0.21,0.0,0.35,2.59
2780,2847,1464,NBA Live 2005,2004,EACanada,Sports;Traditional;Basketball;Sim,Xbox,85,7.6,2  Online,2323,NBA Live 2005,XB,2004.0,Sports,Electronic Arts,0.81,0.05,0.0,0.04,0.9
2781,2848,1464,NBA Live 2005,2004,EACanada,Sports;Traditional;Basketball;Sim,Xbox,85,7.6,2  Online,4394,NBA Live 2005,GC,2004.0,Sports,Electronic Arts,0.35,0.09,0.0,0.01,0.45
2782,2849,1788,NBA Live 2005,2004,EACanada,Sports;Traditional;Basketball;Sim,PlayStation2,84,8.2,2  Online,592,NBA Live 2005,PS2,2004.0,Sports,Electronic Arts,2.03,0.21,0.0,0.35,2.59
2783,2850,1788,NBA Live 2005,2004,EACanada,Sports;Traditional;Basketball;Sim,PlayStation2,84,8.2,2  Online,2323,NBA Live 2005,XB,2004.0,Sports,Electronic Arts,0.81,0.05,0.0,0.04,0.9
2784,2851,1788,NBA Live 2005,2004,EACanada,Sports;Traditional;Basketball;Sim,PlayStation2,84,8.2,2  Online,4394,NBA Live 2005,GC,2004.0,Sports,Electronic Arts,0.35,0.09,0.0,0.01,0.45
